candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_winning_votes,wasted_losing_votes,wasted_votes
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,34,CA,0,False,0,0,other,53,159156,13414018,2,0.0,0,0.0
torres-63684,torresn,Norma,True,Torres,Norma Torres,2,democrat,72.4,72.4,35,CA,124044,True,1,0,democrat,53,171353,13414018,2,38367.0,0,38367.0
fischella-65061,fischellat,Tyler,False,Fischella,Tyler Fischella,1,republican,27.6,27.6,35,CA,47309,False,0,0,republican,53,171353,13414018,2,0.0,47309,47309.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,35,CA,0,False,0,0,other,53,171353,13414018,2,0.0,0,0.0
ruiz-62342,ruizr,Raul,True,Ruiz,Raul Ruiz,1,democrat,62.1,62.1,36,CA,144348,True,1,0,democrat,53,232617,13414018,2,28039.0,0,28039.0
stone-8546,stonej,Jeff,False,Stone,Jeff Stone,2,republican,37.9,37.9,36,CA,88269,False,0,0,republican,53,232617,13414018,2,0.0,88269,88269.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,36,CA,0,False,0,0,other,53,232617,13414018,2,0.0,0,0.0
bass-50853,bassk,Karen,True,Bass,Karen Bass,1,democrat,81.1,81.1,37,CA,192490,True,1,0,democrat,53,237272,13414018,2,73853.0,0,73853.0
wiggins-65063,wigginsc,Chris,False,Wiggins,Chris Wiggins,2,democrat,18.9,18.9,37,CA,44782,False,0,0,democrat,53,237272,13414018,2,0.0,44782,44782.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,37,CA,0,False,0,0,republican,53,237272,13414018,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,37,CA,0,False,0,0,other,53,237272,13414018,2,0.0,0,0.0
sanchez-116,sanchezl,Linda,True,Sanchez,Linda Sánchez,2,democrat,70.5,70.5,38,CA,163590,True,1,0,democrat,53,232114,13414018,2,47532.0,0,47532.0
downing-63654,downingr,Ryan,False,Downing,Ryan Downing,1,republican,29.5,29.5,38,CA,68524,False,0,0,republican,53,232114,13414018,2,0.0,68524,68524.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,38,CA,0,False,0,0,other,53,232114,13414018,2,0.0,0,0.0
royce-1215,roycee,Ed,True,Royce,Ed Royce,2,republican,57.2,57.2,39,CA,150777,True,1,0,republican,53,263456,13414018,2,19048.0,0,19048.0
murdock-65107,murdockb,Brett,False,Murdock,Brett Murdock,1,democrat,42.8,42.8,39,CA,112679,False,0,0,democrat,53,263456,13414018,2,0.0,112679,112679.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,39,CA,0,False,0,0,other,53,263456,13414018,2,0.0,0,0.0
roybal-allard-102,roybal_allardl,Lucille,True,Roybal-Allard,Lucille Roybal-Allard,2,democrat,71.4,71.4,40,CA,106554,True,1,0,democrat,53,149297,13414018,2,31905.0,0,31905.0
gonzalez-65066,gonzalezr,Roman,False,Gonzalez,Roman Gonzalez,1,independent,28.6,28.6,40,CA,42743,False,0,0,other,53,149297,13414018,2,0.0,42743,42743.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,40,CA,0,False,0,0,republican,53,149297,13414018,2,0.0,0,0.0
takano-8584,takanom,Mark,True,Takano,Mark Takano,2,democrat,65.0,65.0,41,CA,128164,True,1,0,democrat,53,197323,13414018,2,29502.0,0,29502.0
shepherd-65069,shepherdd,Doug,False,Shepherd,Doug Shepherd,1,republican,35.0,35.0,41,CA,69159,False,0,0,republican,53,197323,13414018,2,0.0,69159,69159.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,41,CA,0,False,0,0,other,53,197323,13414018,2,0.0,0,0.0
calvert-132,calvertk,Ken,True,Calvert,Ken Calvert,1,republican,58.8,58.8,42,CA,149547,True,1,0,republican,53,254236,13414018,2,22428.0,0,22428.0
sheridan-63692,sheridant,Tim,False,Sheridan,Tim Sheridan,2,democrat,41.2,41.2,42,CA,104689,False,0,0,democrat,53,254236,13414018,2,0.0,104689,104689.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,42,CA,0,False,0,0,other,53,254236,13414018,2,0.0,0,0.0
waters-104,watersm,Maxine,True,Waters,Maxine Waters,2,democrat,76.1,76.1,43,CA,167017,True,1,0,democrat,53,219516,13414018,2,57258.0,0,57258.0
navarro-65070,navarroo,Omar,False,Navarro,Omar Navarro,1,republican,23.9,23.9,43,CA,52499,False,0,0,republican,53,219516,13414018,2,0.0,52499,52499.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,43,CA,0,False,0,0,other,53,219516,13414018,2,0.0,0,0.0
barragan-65073,barragann,Nanette,False,Barragan,Nanette Barragán,1,democrat,52.2,52.2,44,CA,93124,True,1,0,democrat,53,178413,13414018,2,3917.0,0,3917.0
hall-65071,halli,Isadore,False,Hall,Isadore Hall III,2,democrat,47.8,47.8,44,CA,85289,False,0,0,democrat,53,178413,13414018,2,0.0,85289,85289.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,44,CA,0,False,0,0,republican,53,178413,13414018,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,44,CA,0,False,0,0,other,53,178413,13414018,2,0.0,0,0.0
walters-12594,waltersm,Mimi,True,Walters,Mimi Walters,2,republican,58.6,58.6,45,CA,182618,True,1,0,republican,53,311849,13414018,2,26693.0,0,26693.0
varasteh-62404,varastehr,Ron,False,Varasteh,Ron Varasteh,1,democrat,41.4,41.4,45,CA,129231,False,0,0,democrat,53,311849,13414018,2,0.0,129231,129231.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,45,CA,0,False,0,0,other,53,311849,13414018,2,0.0,0,0.0
correa-52470,correal,Lou,False,Correa,Lou Correa,1,democrat,70.0,70.0,46,CA,115248,True,1,0,democrat,53,164593,13414018,2,32951.0,0,32951.0
nguyen-65082,nguyenb,Bao,False,Nguyen,Bao Nguyen,2,democrat,30.0,30.0,46,CA,49345,False,0,0,democrat,53,164593,13414018,2,0.0,49345,49345.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,46,CA,0,False,0,0,republican,53,164593,13414018,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,46,CA,0,False,0,0,other,53,164593,13414018,2,0.0,0,0.0
lowenthal-52455,lowenthala,Alan,True,Lowenthal,Alan Lowenthal,1,democrat,63.7,63.7,47,CA,154759,True,1,0,democrat,53,242868,13414018,2,33324.0,0,33324.0
whallon-63700,whallona,Andy,False,Whallon,Andy Whallon,2,republican,36.3,36.3,47,CA,88109,False,0,0,republican,53,242868,13414018,2,0.0,88109,88109.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,47,CA,0,False,0,0,other,53,242868,13414018,2,0.0,0,0.0
rohrabacher-138,rohrabacherd,Dana,True,Rohrabacher,Dana Rohrabacher,1,republican,58.3,58.3,48,CA,178701,True,1,0,republican,53,306416,13414018,2,25492.0,0,25492.0
savary-63704,savarys,Suzanne,False,Savary,Suzanne Savary,2,democrat,41.7,41.7,48,CA,127715,False,0,0,democrat,53,306416,13414018,2,0.0,127715,127715.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,48,CA,0,False,0,0,other,53,306416,13414018,2,0.0,0,0.0
issa-146,issad,Darrell,True,Issa,Darrell Issa,2,republican,50.3,50.3,49,CA,155888,True,1,0,republican,53,310155,13414018,2,810.0,0,810.0
applegate-65086,applegated,Doug,False,Applegate,Doug Applegate,1,democrat,49.7,49.7,49,CA,154267,False,0,0,democrat,53,310155,13414018,2,0.0,154267,154267.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,49,CA,0,False,0,0,other,53,310155,13414018,2,0.0,0,0.0
hunter-59681,hunterd,Duncan D.,True,Hunter,Duncan D. Hunter,1,republican,63.5,63.5,50,CA,179937,True,1,0,republican,53,283583,13414018,2,38145.0,0,38145.0
malloy-65088,malloyp,Patrick,False,Malloy,Patrick Malloy,2,democrat,36.5,36.5,50,CA,103646,False,0,0,democrat,53,283583,13414018,2,0.0,103646,103646.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,50,CA,0,False,0,0,other,53,283583,13414018,2,0.0,0,0.0
vargas-52480,vargasj,Juan,True,Vargas,Juan Vargas,2,democrat,72.8,72.8,51,CA,145162,True,1,0,democrat,53,199524,13414018,2,45399.0,0,45399.0
hidalgo-65091,hidalgoj,Juan,False,Hidalgo,Juan Hidalgo Jr.,1,republican,27.2,27.2,51,CA,54362,False,0,0,republican,53,199524,13414018,2,0.0,54362,54362.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,51,CA,0,False,0,0,other,53,199524,13414018,2,0.0,0,0.0
peters-50902,peterss,Scott,True,Peters,Scott Peters,2,democrat,56.5,56.5,52,CA,181253,True,1,0,democrat,53,320656,13414018,2,20924.0,0,20924.0
gitsham-65096,gitshamd,Denise,False,Gitsham,Denise Gitsham,1,republican,43.5,43.5,52,CA,139403,False,0,0,republican,53,320656,13414018,2,0.0,139403,139403.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,52,CA,0,False,0,0,other,53,320656,13414018,2,0.0,0,0.0
davis-157,daviss,Susan,True,Davis,Susan A. Davis,1,democrat,67.0,67.0,53,CA,198988,True,1,0,democrat,53,296956,13414018,2,50509.0,0,50509.0
veltmeyer-65099,veltmeyerj,James,False,Veltmeyer,James Veltmeyer,2,republican,33.0,33.0,53,CA,97968,False,0,0,republican,53,296956,13414018,2,0.0,97968,97968.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,53,CA,0,False,0,0,other,53,296956,13414018,2,0.0,0,0.0
degette-734,degetted,Diana,True,DeGette,Diana DeGette,1,democrat,67.9,67.9,1,CO,257254,True,1,0,democrat,7,379036,2701438,3,152223.0,0,152223.0
stockham-65186,stockhamc,Charles,False,Stockham,Charles Stockham,2,republican,27.7,27.7,1,CO,105030,False,0,0,republican,7,379036,2701438,3,0.0,105030,105030.0
dinges-65633,dingesd,Darrell,False,Dinges,Darrell Dinges,3,libertarian,4.4,4.4,1,CO,16752,False,0,0,other,7,379036,2701438,3,0.0,16752,16752.0
polis-9302,polisj,Jared,True,Polis,Jared Polis,1,democrat,56.9,56.9,2,CO,260175,True,1,0,democrat,7,457312,2701438,3,90173.0,0,90173.0
morse-65187,morsen,Nicholas,False,Morse,Nicholas Morse,2,republican,37.2,37.2,2,CO,170001,False,0,0,republican,7,457312,2701438,3,0.0,170001,170001.0
longstreth-65634,longstrethr,Richard,False,Longstreth,Richard Longstreth,3,libertarian,5.9,5.9,2,CO,27136,False,0,0,other,7,457312,2701438,3,0.0,27136,27136.0
tipton-51753,tiptons,Scott,True,Tipton,Scott Tipton,1,republican,54.6,54.6,3,CO,204220,True,1,0,republican,7,374037,2701438,3,53305.0,0,53305.0
schwartz-9364,schwartzg,Gail,False,Schwartz,Gail Schwartz,2,democrat,40.3,40.3,3,CO,150914,False,0,0,democrat,7,374037,2701438,3,0.0,150914,150914.0
kent-62893,kentg,Gaylon,False,Kent,Gaylon Kent,3,libertarian,5.1,5.1,3,CO,18903,False,0,0,other,7,374037,2701438,3,0.0,18903,18903.0
buck-61077,buckk,Ken,True,Buck,Ken Buck,2,republican,63.5,63.5,4,CO,248230,True,1,0,republican,7,390633,2701438,3,124587.0,0,124587.0
seay-65189,seayb,Bob,False,Seay,Bob Seay,1,democrat,31.7,31.7,4,CO,123642,False,0,0,democrat,7,390633,2701438,3,0.0,123642,123642.0
griffith-65636,griffithb,Bruce,False,Griffith,Bruce Griffith,3,libertarian,4.8,4.8,4,CO,18761,False,0,0,other,7,390633,2701438,3,0.0,18761,18761.0
lamborn-9174,lambornd,Doug,True,Lamborn,Doug Lamborn,2,republican,62.3,62.3,5,CO,225445,True,1,0,republican,7,361993,2701438,3,113768.0,0,113768.0
plowright-65190,plowrightm,Misty,False,Plowright,Misty Plowright,1,democrat,30.9,30.9,5,CO,111676,False,0,0,democrat,7,361993,2701438,3,0.0,111676,111676.0
mcredmond-65637,mcredmondm,Mike,False,McRedmond,Mike McRedmond,3,libertarian,6.9,6.9,5,CO,24872,False,0,0,other,7,361993,2701438,3,0.0,24872,24872.0
coffman-8993,coffmanm,Mike,True,Coffman,Mike Coffman,1,republican,50.9,50.9,6,CO,191626,True,1,0,republican,7,376417,2701438,4,31253.0,0,31253.0
carroll-65194,carrollm,Morgan,False,Carroll,Morgan Carroll,2,democrat,42.6,42.6,6,CO,160372,False,0,0,democrat,7,376417,2701438,4,0.0,160372,160372.0
olsen-741,olsenn,Norm,False,Olsen,Norm Olsen,3,libertarian,5.0,5.0,6,CO,18778,False,0,0,other,7,376417,2701438,4,0.0,18778,18778.0
worthey-65638,wortheyr,Robert Lee,False,Worthey,Robert Lee Worthey,4,green,1.5,1.5,6,CO,5641,False,0,0,other,7,376417,2701438,4,0.0,5641,5641.0
perlmutter-9291,perlmuttere,Ed,True,Perlmutter,Ed Perlmutter,1,democrat,55.2,55.2,7,CO,199758,True,1,0,democrat,7,362010,2701438,3,55691.0,0,55691.0
athanasopoulos-65193,athanasopoulosg,George,False,Athanasopoulos,George Athanasopoulos,2,republican,39.8,39.8,7,CO,144066,False,0,0,republican,7,362010,2701438,3,0.0,144066,144066.0
buchanan-63244,buchananm,Martin,False,Buchanan,Martin Buchanan,3,libertarian,5.0,5.0,7,CO,18186,False,0,0,other,7,362010,2701438,3,0.0,18186,18186.0
larson-1139,larsonj,John,True,Larson,John Larson,1,democrat,64.1,64.1,1,CT,200686,True,1,0,democrat,5,312923,1575117,3,95011.0,0,95011.0
corey-62729,coreym,Matthew,False,Corey,Matthew Corey,2,republican,33.8,33.8,1,CT,105674,False,0,0,republican,5,312923,1575117,3,0.0,105674,105674.0
derosa-62712,derosam,Michael,False,DeRosa,Mike De Rosa,4,green,2.1,2.1,1,CT,6563,False,0,0,other,5,312923,1575117,3,0.0,6563,6563.0
courtney-1231,courtneyj,Joe,True,Courtney,Joe Courtney,1,democrat,63.2,63.2,2,CT,208818,True,1,0,democrat,5,330248,1575117,4,97668.0,0,97668.0
novak-60574,novakd,Daria,False,Novak,Daria Novak,2,republican,33.7,33.7,2,CT,111149,False,0,0,republican,5,330248,1575117,4,0.0,111149,111149.0
pelto-65793,peltoj,Jonathan,False,Pelto,Jonathan Pelto,5,green,1.6,1.6,2,CT,5332,False,0,0,other,5,330248,1575117,4,0.0,5332,5332.0
reale-61163,realed,Daniel,False,Reale,Daniel Reale,4,libertarian,1.5,1.5,2,CT,4949,False,0,0,other,5,330248,1575117,4,0.0,4949,4949.0
delauro-1141,delauror,Rosa,True,DeLauro,Rosa DeLauro,1,democrat,69.0,69.0,3,CT,213572,True,1,0,democrat,5,309358,1575117,2,58892.0,0,58892.0
cadena-65521,cadenaa,Angel,False,Cadena,Angel Cadena,2,republican,31.0,31.0,3,CT,95786,False,0,0,republican,5,309358,1575117,2,0.0,95786,95786.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,CT,0,False,0,0,other,5,309358,1575117,2,0.0,0,0.0
himes-59590,himesj,Jim,True,Himes,Jim Himes,1,democrat,59.9,59.9,4,CT,187811,True,1,0,democrat,5,313535,1575117,2,31043.0,0,31043.0
shaban-65374,shabanj,John,False,Shaban,John Shaban,2,republican,40.1,40.1,4,CT,125724,False,0,0,republican,5,313535,1575117,2,0.0,125724,125724.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,CT,0,False,0,0,other,5,313535,1575117,2,0.0,0,0.0
esty-62534,estye,Elizabeth,True,Esty,Elizabeth Esty,1,democrat,58.0,58.0,5,CT,179252,True,1,0,democrat,5,309053,1575117,2,24725.0,0,24725.0
cope-65375,copec,Clay,False,Cope,Clay Cope,2,republican,42.0,42.0,5,CT,129801,False,0,0,republican,5,309053,1575117,2,0.0,129801,129801.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,CT,0,False,0,0,other,5,309053,1575117,2,0.0,0,0.0
rochester-65591,rochesterl,Lisa,False,Rochester,Lisa Blunt Rochester,1,democrat,55.5,55.5,1,DE,233554,True,1,0,democrat,1,420617,420617,4,61252.0,0,61252.0
reigle-65640,reigleh,Hans,False,Reigle,Hans Reigle,2,republican,41.0,41.0,1,DE,172301,False,0,0,republican,1,420617,420617,4,0.0,172301,172301.0
perri-62706,perrim,Mark,False,Perri,Mark Perri,3,green,2.0,2.0,1,DE,8326,False,0,0,other,1,420617,420617,4,0.0,8326,8326.0
gesty-62449,gestys,Scott,False,Gesty,Scott Gesty,4,libertarian,1.5,1.5,1,DE,6436,False,0,0,other,1,420617,420617,4,0.0,6436,6436.0
gaetz-65653,gaetzm,Matt,False,Gaetz,Matt Gaetz,1,republican,69.1,69.1,1,FL,255107,True,1,0,republican,27,369186,9164546,2,70513.0,0,70513.0
specht-65652,spechts,Steven,False,Specht,Steven Specht,2,democrat,30.9,30.9,1,FL,114079,False,0,0,democrat,27,369186,9164546,2,0.0,114079,114079.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,FL,0,False,0,0,other,27,369186,9164546,2,0.0,0,0.0
dunn-65654,dunnn,Neal,False,Dunn,Neal Dunn,1,republican,67.3,67.3,2,FL,231163,True,1,0,republican,27,343359,9164546,3,128361.0,0,128361.0
dartland-10617,dartlandw,Walter,False,Dartland,Walter Dartland,2,democrat,29.9,29.9,2,FL,102801,False,0,0,democrat,27,343359,9164546,3,0.0,102801,102801.0
lapham-64016,laphamr,Rob,False,Lapham,Rob Lapham,3,libertarian,2.7,2.7,2,FL,9395,False,0,0,other,27,343359,9164546,3,0.0,9395,9395.0
yoho-62555,yohot,Ted,True,Yoho,Ted Yoho,1,republican,56.6,56.6,3,FL,193843,True,1,0,republican,27,342700,9164546,3,57504.0,0,57504.0
mcgurn-65655,mcgurnk,Ken,False,McGurn,Ken McGurn,2,democrat,39.8,39.8,3,FL,136338,False,0,0,democrat,27,342700,9164546,3,0.0,136338,136338.0
wells-65656,wellst,Tom,False,Wells,Tom Wells,3,no-party-affiliation,3.7,3.7,3,FL,12519,False,0,0,other,27,342700,9164546,3,0.0,12519,12519.0
rutherford-65658,rutherfordj,John,False,Rutherford,John Rutherford,1,republican,70.2,70.2,4,FL,287509,True,1,0,republican,27,409651,9164546,3,174420.0,0,174420.0
bruderly-65657,bruderlyd,David,False,Bruderly,David Bruderly,2,democrat,27.6,27.6,4,FL,113088,False,0,0,democrat,27,409651,9164546,3,0.0,113088,113088.0
koniz-64215,konizg,Gary,False,Koniz,Gary L. Koniz,3,no-party-affiliation,2.2,2.2,4,FL,9054,False,0,0,other,27,409651,9164546,3,0.0,9054,9054.0
lawson-53059,lawsona,Al,False,Lawson,Al Lawson,2,democrat,64.2,64.2,5,FL,194549,True,1,0,democrat,27,302874,9164546,2,43111.0,0,43111.0
smith-64142,smithg,Glo,False,Smith,Glo Smith,1,republican,35.8,35.8,5,FL,108325,False,0,0,republican,27,302874,9164546,2,0.0,108325,108325.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,FL,0,False,0,0,other,27,302874,9164546,2,0.0,0,0.0
desantis-62557,desantisr,Ron,True,DeSantis,Ron DeSantis,1,republican,58.6,58.6,6,FL,213519,True,1,0,republican,27,364570,9164546,2,31233.0,0,31233.0
mccullough-65769,mcculloughb,Bill,False,McCullough,Bill McCullough,2,democrat,41.4,41.4,6,FL,151051,False,0,0,democrat,27,364570,9164546,2,0.0,151051,151051.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,FL,0,False,0,0,other,27,364570,9164546,2,0.0,0,0.0
murphy-65659,murphys,Stephanie,False,Murphy,Stephanie Murphy,2,democrat,51.5,51.5,7,FL,182039,True,1,0,democrat,27,353622,9164546,2,5227.0,0,5227.0
mica-856,micaj,John,True,Mica,John Mica,1,republican,48.5,48.5,7,FL,171583,False,0,0,republican,27,353622,9164546,2,0.0,171583,171583.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,FL,0,False,0,0,other,27,353622,9164546,2,0.0,0,0.0
posey-53077,poseyb,Bill,True,Posey,Bill Posey,1,republican,63.1,63.1,8,FL,246483,True,1,0,republican,27,390561,9164546,3,119355.0,0,119355.0
westbrook-65660,westbrookc,Corry,False,Westbrook,Corry Westbrook,2,democrat,32.5,32.5,8,FL,127127,False,0,0,democrat,27,390561,9164546,3,0.0,127127,127127.0
stinson-65661,stinsonb,Bill,False,Stinson,Bill Stinson,3,no-party-affiliation,4.3,4.3,8,FL,16951,False,0,0,other,27,390561,9164546,3,0.0,16951,16951.0
soto-65743,sotod,Darren,False,Soto,Darren Soto,2,democrat,57.5,57.5,9,FL,195311,True,1,0,democrat,27,339761,9164546,2,25430.0,0,25430.0
liebnitzky-65747,liebnitzkyw,Wayne,False,Liebnitzky,Wayne Liebnitzky,1,republican,42.5,42.5,9,FL,144450,False,0,0,republican,27,339761,9164546,2,0.0,144450,144450.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,FL,0,False,0,0,other,27,339761,9164546,2,0.0,0,0.0
demings-62128,demingsv,Val,False,Demings,Val Demings,2,democrat,64.9,64.9,10,FL,198491,True,1,0,democrat,27,305989,9164546,2,45496.0,0,45496.0
lowe-65662,lowet,Thuy,False,Lowe,Thuy Lowe,1,republican,35.1,35.1,10,FL,107498,False,0,0,republican,27,305989,9164546,2,0.0,107498,107498.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,10,FL,0,False,0,0,other,27,305989,9164546,2,0.0,0,0.0
webster-53062,websterd,Daniel,True,Webster,Daniel Webster,1,republican,65.4,65.4,11,FL,258016,True,1,0,republican,27,394719,9164546,3,133302.0,0,133302.0
koller-64153,kollerd,Dave,False,Koller,Dave Koller,2,democrat,31.6,31.6,11,FL,124713,False,0,0,democrat,27,394719,9164546,3,0.0,124713,124713.0
riggs-60496,riggsb,Bruce Ray,False,Riggs,Bruce Ray Riggs,3,no-party-affiliation,3.0,3.0,11,FL,11990,False,0,0,other,27,394719,9164546,3,0.0,11990,11990.0
bilirakis-52981,bilirakisg,Gus,True,Bilirakis,Gus Bilirakis,1,republican,68.6,68.6,12,FL,253559,True,1,0,republican,27,369669,9164546,2,68724.0,0,68724.0
tager-65663,tagerr,Robert,False,Tager,Robert Tager,2,democrat,31.4,31.4,12,FL,116110,False,0,0,democrat,27,369669,9164546,2,0.0,116110,116110.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,12,FL,0,False,0,0,other,27,369669,9164546,2,0.0,0,0.0
crist-10601,cristc,Charlie,False,Crist,Charlie Crist,2,democrat,51.9,51.9,13,FL,184693,True,1,0,democrat,27,355842,9164546,2,6771.0,0,6771.0
jolly-63159,jollyd,David,True,Jolly,David Jolly,1,republican,48.1,48.1,13,FL,171149,False,0,0,republican,27,355842,9164546,2,0.0,171149,171149.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,FL,0,False,0,0,other,27,355842,9164546,2,0.0,0,0.0
castor-10546,castork,Kathy,True,Castor,Kathy Castor,2,democrat,61.8,61.8,14,FL,195789,True,1,0,democrat,27,316877,9164546,2,37350.0,0,37350.0
quinn-65664,quinnc,Christine,False,Quinn,Christine Quinn,1,republican,38.2,38.2,14,FL,121088,False,0,0,republican,27,316877,9164546,2,0.0,121088,121088.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,FL,0,False,0,0,other,27,316877,9164546,2,0.0,0,0.0
ross-52996,rossd,Dennis,True,Ross,Dennis A. Ross,1,republican,57.5,57.5,15,FL,182999,True,1,0,republican,27,318474,9164546,2,23761.0,0,23761.0
lange-65665,langej,Jim,False,Lange,Jim Lange,2,democrat,42.5,42.5,15,FL,135475,False,0,0,democrat,27,318474,9164546,2,0.0,135475,135475.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,15,FL,0,False,0,0,other,27,318474,9164546,2,0.0,0,0.0
buchanan-53213,buchananv,Vern,True,Buchanan,Vern Buchanan,1,republican,59.8,59.8,16,FL,230654,True,1,0,republican,27,385916,9164546,2,37695.0,0,37695.0
schneider-1009,schneiderj,Jan,False,Schneider,Jan Schneider,2,democrat,40.2,40.2,16,FL,155262,False,0,0,democrat,27,385916,9164546,2,0.0,155262,155262.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,16,FL,0,False,0,0,other,27,385916,9164546,2,0.0,0,0.0
rooney-59163,rooneyt,Tom,True,Rooney,Tom Rooney,1,republican,61.8,61.8,17,FL,209348,True,1,0,republican,27,338675,9164546,3,93373.0,0,93373.0
freeman-63276,freemana,April,False,Freeman,April Freeman,2,democrat,34.2,34.2,17,FL,115974,False,0,0,democrat,27,338675,9164546,3,0.0,115974,115974.0
sawyer-65666,sawyerj,John,False,Sawyer,John Sawyer,3,no-party-affiliation,3.9,3.9,17,FL,13353,False,0,0,other,27,338675,9164546,3,0.0,13353,13353.0
mast-65757,mastb,Brian,False,Mast,Brian Mast,1,republican,53.6,53.6,18,FL,201488,True,1,0,republican,27,375909,9164546,3,39569.0,0,39569.0
perkins-65771,perkinsr,Randy,False,Perkins,Randy Perkins,2,democrat,43.1,43.1,18,FL,161918,False,0,0,democrat,27,375909,9164546,3,0.0,161918,161918.0
spalding-65667,spaldingc,Carla,False,Spalding,Carla Spalding,3,no-party-affiliation,3.3,3.3,18,FL,12503,False,0,0,other,27,375909,9164546,3,0.0,12503,12503.0
rooney-65668,rooneyf,Francis,False,Rooney,Francis Rooney,1,republican,65.9,65.9,19,FL,239225,True,1,0,republican,27,363037,9164546,2,57706.0,0,57706.0
neeld-11095,neeldr,Robert,False,Neeld,Robert Neeld,2,democrat,34.1,34.1,19,FL,123812,False,0,0,democrat,27,363037,9164546,2,0.0,123812,123812.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,19,FL,0,False,0,0,other,27,363037,9164546,2,0.0,0,0.0
hastings-874,hastingsa,Alcee,True,Hastings,Alcee L. Hastings,2,democrat,80.3,80.3,20,FL,222914,True,1,0,democrat,27,277560,9164546,2,84133.0,0,84133.0
stein-58845,steing,Gary,False,Stein,Gary Stein,1,republican,19.7,19.7,20,FL,54646,False,0,0,republican,27,277560,9164546,2,0.0,54646,54646.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,20,FL,0,False,0,0,other,27,277560,9164546,2,0.0,0,0.0
frankel-10720,frankell,Lois,True,Frankel,Lois Frankel,2,democrat,62.7,62.7,21,FL,210606,True,1,0,democrat,27,335861,9164546,3,92567.0,0,92567.0
